m,l0,phi,eps,is_sat
0.087939695,0.06552764,1.2416452,0.061885644,False
0.09045226,0.06552764,1.245238,0.06414323,False
0.09296482,0.06552764,1.2486978,0.06640482,False
0.09547739,0.06552764,1.2520328,0.068671264,False
0.09798995,0.06552764,1.2552501,0.070941806,False
0.10050251,0.06552764,1.2583568,0.07321656,False
0.10301507,0.06552764,1.261359,0.07549531,False
0.10552764,0.06552764,1.2642624,0.07777842,False
0.1080402,0.06552764,1.2670723,0.080065235,False
0.110552765,0.06552764,1.2697937,0.082356,False
0.113065325,0.06552764,1.2724313,0.08465028,False
0.11557789,0.06552764,1.2749887,0.08694898,False
0.11809045,0.06552764,1.2755008,0.087695256,True
0.12060301,0.06552764,1.2755008,0.088031545,True
0.12311558,0.06552764,1.2755008,0.08835607,True
0.12562814,0.06552764,1.2755008,0.088669755,True
0.1281407,0.06552764,1.2755008,0.088973425,True
0.13065326,0.06552764,1.2755008,0.08926741,True
0.13316582,0.06552764,1.2755008,0.08956036,True
0.1356784,0.06552764,1.2755008,0.089844264,True
0.13819095,0.06552764,1.2755008,0.09009782,True
0.14070351,0.06552764,1.2755008,0.090368465,True
0.14321607,0.06552764,1.2755008,0.09062688,True
0.14572865,0.06552764,1.2755008,0.090899505,True
0.1482412,0.06552764,1.2755008,0.09112737,True
0.15075377,0.06552764,1.2755008,0.09139156,True
0.15326633,0.06552764,1.2755008,0.09162412,True
0.1557789,0.06552764,1.2755008,0.09185278,True
0.15829146,0.06552764,1.2755008,0.092071265,True
0.16080402,0.06552764,1.2755008,0.09229737,True
0.16331658,0.06552764,1.2755008,0.092519745,True
0.16582914,0.06552764,1.2755008,0.09273938,True
0.16834171,0.06552764,1.2755008,0.09295595,True
0.17085427,0.06552764,1.2755008,0.09316982,True
0.17336683,0.06552764,1.2755008,0.09338086,True
0.17587939,0.06552764,1.2755008,0.09358959,True
0.17839196,0.06552764,1.2755008,0.09379649,True
0.18090452,0.06552764,1.2755008,0.09400081,True
0.18341708,0.06552764,1.2755008,0.094203286,True
0.18592964,0.06552764,1.2755008,0.09442246,True
0.18844222,0.06552764,1.2755008,0.09461766,True
0.19095477,0.06552764,1.2755008,0.09481146,True
0.19346733,0.06552764,1.2755008,0.094996646,True
0.1959799,0.06552764,1.2755008,0.09519116,True
0.19849247,0.06552764,1.2755008,0.095384605,True
0.20100503,0.06552764,1.2755008,0.09557693,True
0.20351759,0.06552764,1.2755008,0.09576789,True
0.20603015,0.06552764,1.2755008,0.095958635,True
0.2085427,0.06552764,1.2755008,0.09614777,True
0.21105528,0.06552764,1.2755008,0.09633144,True
0.21356784,0.06552764,1.2755008,0.09651612,True
0.2160804,0.06552764,1.2755008,0.096700266,True
0.21859296,0.06552764,1.2755008,0.09689669,True
0.22110553,0.06552764,1.2755008,0.097082354,True
0.22361809,0.06552764,1.2755008,0.09728308,True
0.22613065,0.06552764,1.2755008,0.097464845,True
0.22864321,0.06552764,1.2755008,0.097646125,True
0.23115578,0.06552764,1.2755008,0.09782718,True
0.23366834,0.06552764,1.2755008,0.09800325,True
0.2361809,0.06552764,1.2755008,0.09818649,True
0.23869346,0.06552764,1.2755008,0.09836679,True
0.24120602,0.06552764,1.2755008,0.09854692,True
0.2437186,0.06552764,1.2755008,0.098727055,True
0.24623115,0.06552764,1.2755008,0.0989069,True
0.24874371,0.06552764,1.2755008,0.09909828,True
0.2512563,0.06552764,1.2755008,0.099280335,True
0.25376883,0.06552764,1.2755008,0.09946257,True
0.2562814,0.06552764,1.2755008,0.099644504,True
0.25879398,0.06552764,1.2755008,0.0998264,True
0.26130652,0.06552764,1.2755008,0.10000831,True
0.2638191,0.06552764,1.2755008,0.10019037,True
0.26633164,0.06552764,1.2755008,0.10037264,True
0.26884422,0.06552764,1.2755008,0.10055479,True
0.2713568,0.06552764,1.2755008,0.10073707,True
0.27386934,0.06552764,1.2755008,0.10091959,True
0.2763819,0.06552764,1.2755008,0.101102315,True
0.27889448,0.06552764,1.2755008,0.10128525,True
0.28140703,0.06552764,1.2755008,0.10146821,True
0.2839196,0.06552764,1.2755008,0.10166493,True
0.28643215,0.06552764,1.2755008,0.10183503,True
0.28894472,0.06552764,1.2755008,0.102017045,True
0.2914573,0.06552764,1.2755008,0.102203354,True
0.29396984,0.06552764,1.2755008,0.10238707,True
0.2964824,0.06552764,1.2755008,0.10257008,True
0.29899496,0.06552764,1.2755008,0.102753446,True
0.30150753,0.06552764,1.2755008,0.10293716,True
0.3040201,0.06552764,1.2755008,0.10312136,True
0.30653265,0.06552764,1.2755008,0.103305995,True
0.30904523,0.06552764,1.2755008,0.103502594,True
0.3115578,0.06552764,1.2755008,0.1036898,True
0.31407034,0.06552764,1.2755008,0.103877336,True
0.31658292,0.06552764,1.2755008,0.10406545,True
0.31909546,0.06552764,1.2755008,0.10425401,True
0.32160804,0.06552764,1.2755008,0.10444305,True
0.3241206,0.06552764,1.2755008,0.10463256,True
0.32663316,0.06552764,1.2755008,0.104822636,True
0.32914573,0.06552764,1.2755008,0.105013184,True
0.33165827,0.06552764,1.2755008,0.10520431,True
0.33417085,0.06552764,1.2755008,0.10539601,True
0.33668342,0.06552764,1.2755008,0.10558815,True
0.33919597,0.06552764,1.2755008,0.105780974,True
0.34170854,0.06552764,1.2755008,0.10597433,True
0.34422112,0.06552764,1.2755008,0.10616836,True
0.34673366,0.06552764,1.2755008,0.106362924,True
0.34924623,0.06552764,1.2755008,0.10655816,True
0.35175878,0.06552764,1.2755008,0.10675398,True
0.35427135,0.06552764,1.2755008,0.10695043,True
0.35678393,0.06552764,1.2755008,0.10714756,True
0.35929647,0.06552764,1.2755008,0.10734536,True
0.36180905,0.06552764,1.2755008,0.10754389,True
0.3643216,0.06552764,1.2755008,0.10774303,True
0.36683416,0.06552764,1.2755008,0.10794289,True
0.36934674,0.06552764,1.2755008,0.108143516,True
0.37185928,0.06552764,1.2755008,0.108344786,True
0.37437186,0.06552764,1.2755008,0.108546786,True
0.37688443,0.06552764,1.2755008,0.10874958,True
0.37939698,0.06552764,1.2755008,0.108953044,True
0.38190955,0.06552764,1.2755008,0.10915735,True
0.3844221,0.06552764,1.2755008,0.10936249,True
0.38693467,0.06552764,1.2755008,0.10956837,True
0.38944724,0.06552764,1.2755008,0.109775,True
0.3919598,0.06552764,1.2755008,0.10998243,True
0.39447236,0.06552764,1.2755008,0.11019066,True
0.39698493,0.06552764,1.2755008,0.11039982,True
0.39949748,0.06552764,1.2755008,0.110609725,True
0.40201005,0.06552764,1.2755008,0.11083418,True
0.4045226,0.06552764,1.2755008,0.11104446,True
0.40703517,0.06552764,1.2755008,0.11124449,True
0.40954775,0.06552764,1.2755008,0.11145794,True
0.4120603,0.06552764,1.2755008,0.11167213,True
0.41457286,0.06552764,1.2755008,0.11188734,True
0.4170854,0.06552764,1.2755008,0.11210335,True
0.41959798,0.06552764,1.2755008,0.11232034,True
0.42211056,0.06552764,1.2755008,0.112538286,True
0.4246231,0.06552764,1.2755008,0.112757,True
0.42713568,0.06552764,1.2755008,0.11297687,True
0.42964825,0.06552764,1.2755008,0.11319759,True
0.4321608,0.06552764,1.2755008,0.11341943,True
0.43467337,0.06552764,1.2755008,0.113642044,True
0.4371859,0.06552764,1.2755008,0.11386573,True
0.4396985,0.06552764,1.2755008,0.1140905,True
0.44221106,0.06552764,1.2755008,0.114316225,True
0.4447236,0.06552764,1.2755008,0.11454292,True
0.44723618,0.06552764,1.2755008,0.114770606,True
0.44974872,0.06552764,1.2755008,0.11499948,True
0.4522613,0.06552764,1.2755008,0.11522927,True
0.45477387,0.06552764,1.2755008,0.11546023,True
0.45728642,0.06552764,1.2755008,0.115692206,True
0.459799,0.06552764,1.2755008,0.11592535,True
0.46231157,0.06552764,1.2755008,0.116159536,True
0.4648241,0.06552764,1.2755008,0.11639481,True
0.46733668,0.06552764,1.2755008,0.11663139,True
0.46984923,0.06552764,1.2755008,0.11686888,True
0.4723618,0.06552764,1.2755008,0.11710761,True
0.47487438,0.06552764,1.2755008,0.11734756,True
0.47738692,0.06552764,1.2755008,0.117588624,True
0.4798995,0.06552764,1.2755008,0.11783079,True
0.48241204,0.06552764,1.2755008,0.11807426,True
0.4849246,0.06552764,1.2755008,0.11831889,True
0.4874372,0.06552764,1.2755008,0.118564695,True
0.48994973,0.06552764,1.2755008,0.11881179,True
0.4924623,0.06552764,1.2755008,0.11906007,True
0.49497488,0.06552764,1.2755008,0.11930977,True
0.49748743,0.06552764,1.2755008,0.11956057,True
0.5,0.06552764,1.2755008,0.11982365,True
0.0,0.06582914,0.013167297,5.0363326e-08,False
0.0025125628,0.06582914,0.5596791,1.6162213e-07,False
0.0050251256,0.06582914,0.70924634,2.2318638e-07,False
0.007537688,0.06582914,0.79903495,3.2707058e-07,False
0.010050251,0.06582914,0.8620337,4.6282213e-07,False
0.012562814,0.06582914,0.9099173,6.2480524e-07,False
0.015075376,0.06582914,0.9481653,8.1294377e-07,False
0.01758794,0.06582914,0.97968775,0.00022694864,False
0.020100502,0.06582914,1.0056046,0.002504768,False
0.022613065,0.06582914,1.0279278,0.004732144,False
0.025125628,0.06582914,1.0474464,0.0069290204,False
0.027638191,0.06582914,1.064722,0.009107565,False
0.030150753,0.06582914,1.0801674,0.011276129,False
0.032663316,0.06582914,1.0940948,0.01343968,False
0.03517588,0.06582914,1.106745,0.015601749,False
0.03768844,0.06582914,1.1183076,0.01776452,False
0.040201005,0.06582914,1.1289349,0.019927764,False
0.042713568,0.06582914,1.1387492,0.022095256,False
0.04522613,0.06582914,1.1478522,0.024267014,False
0.047738694,0.06582914,1.1563278,0.02644369,False
0.050251257,0.06582914,1.1642472,0.028623253,False
0.05276382,0.06582914,1.1716694,0.030808838,False
0.055276383,0.06582914,1.1786457,0.032999735,False
0.057788946,0.06582914,1.1852196,0.035197675,False
0.060301505,0.06582914,1.1914295,0.0374,False
0.06281407,0.06582914,1.1973093,0.039603647,False
0.06532663,0.06582914,1.2028861,0.0418157,False
0.0678392,0.06582914,1.2081867,0.04403147,False
0.07035176,0.06582914,1.2132328,0.046253256,False
0.072864324,0.06582914,1.2180448,0.04847979,False
0.07537688,0.06582914,1.2226402,0.050711755,False
0.07788945,0.06582914,1.2270353,0.052948255,False
0.08040201,0.06582914,1.2312441,0.055189572,False
0.08291457,0.06582914,1.2352799,0.05743546,False
0.085427135,0.06582914,1.2391541,0.059686,False
0.087939695,0.06582914,1.2428774,0.061940983,False
0.09045226,0.06582914,1.2464592,0.064200565,False
0.09296482,0.06582914,1.2499086,0.06646447,False
0.09547739,0.06582914,1.2532333,0.06873275,False
0.09798995,0.06582914,1.2564409,0.071005404,False
0.10050251,0.06582914,1.2595382,0.07328169,False
0.10301507,0.06582914,1.2625312,0.07556233,False
0.10552764,0.06582914,1.2654256,0.077847086,False
0.1080402,0.06582914,1.2682266,0.08013582,False
0.110552765,0.06582914,1.2709395,0.08242863,False
0.113065325,0.06582914,1.2735686,0.08472422,False
0.11557789,0.06582914,1.2755008,0.086548224,True
0.11809045,0.06582914,1.2755008,0.08689376,True
0.12060301,0.06582914,1.2755008,0.087227106,True
0.12311558,0.06582914,1.2755008,0.0875486,True
0.12562814,0.06582914,1.2755008,0.087859325,True
0.1281407,0.06582914,1.2755008,0.08815993,True
0.13065326,0.06582914,1.2755008,0.088451646,True
0.13316582,0.06582914,1.2755008,0.08874447,True
0.1356784,0.06582914,1.2755008,0.08901419,True
0.13819095,0.06582914,1.2755008,0.08928028,True
0.14070351,0.06582914,1.2755008,0.089542516,True
0.14321607,0.06582914,1.2755008,0.089826435,True
0.14572865,0.06582914,1.2755008,0.09007096,True
0.1482412,0.06582914,1.2755008,0.090323985,True
0.15075377,0.06582914,1.2755008,0.09055867,True
0.15326633,0.06582914,1.2755008,0.090789065,True
0.1557789,0.06582914,1.2755008,0.09100205,True
0.15829146,0.06582914,1.2755008,0.09122971,True
0.16080402,0.06582914,1.2755008,0.09145384,True
0.16331658,0.06582914,1.2755008,0.091674164,True
0.16582914,0.06582914,1.2755008,0.09189184,True
0.16834171,0.06582914,1.2755008,0.09210655,True
0.17085427,0.06582914,1.2755008,0.09231829,True
0.17336683,0.06582914,1.2755008,0.09252748,True
0.17587939,0.06582914,1.2755008,0.09273456,True
0.17839196,0.06582914,1.2755008,0.092939034,True
0.18090452,0.06582914,1.2755008,0.093141705,True
0.18341708,0.06582914,1.2755008,0.09336643,True
0.18592964,0.06582914,1.2755008,0.09356146,True
0.18844222,0.06582914,1.2755008,0.0937549,True
0.19095477,0.06582914,1.2755008,0.09393409,True
0.19346733,0.06582914,1.2755008,0.09412841,True
0.1959799,0.06582914,1.2755008,0.094321184,True
0.19849247,0.06582914,1.2755008,0.09451287,True
0.20100503,0.06582914,1.2755008,0.09470337,True
0.20351759,0.06582914,1.2755008,0.09489301,True
0.20603015,0.06582914,1.2755008,0.09508156,True
0.2085427,0.06582914,1.2755008,0.0952692,True
0.21105528,0.06582914,1.2755008,0.09545296,True
0.21356784,0.06582914,1.2755008,0.09563597,True
0.2160804,0.06582914,1.2755008,0.09582666,True
0.21859296,0.06582914,1.2755008,0.096011154,True
0.22110553,0.06582914,1.2755008,0.09619506,True
0.22361809,0.06582914,1.2755008,0.09639575,True
0.22613065,0.06582914,1.2755008,0.09657583,True
0.22864321,0.06582914,1.2755008,0.096755445,True
0.23115578,0.06582914,1.2755008,0.09693487,True
0.23366834,0.06582914,1.2755008,0.097112045,True
0.2361809,0.06582914,1.2755008,0.09729095,True
0.23869346,0.06582914,1.2755008,0.09746961,True
0.24120602,0.06582914,1.2755008,0.0976481,True
0.2437186,0.06582914,1.2755008,0.09782658,True
0.24623115,0.06582914,1.2755008,0.0980121,True
0.24874371,0.06582914,1.2755008,0.09819258,True
0.2512563,0.06582914,1.2755008,0.09837296,True
0.25376883,0.06582914,1.2755008,0.098553546,True
0.2562814,0.06582914,1.2755008,0.09873379,True
0.25879398,0.06582914,1.2755008,0.098914064,True
0.26130652,0.06582914,1.2755008,0.09909434,True
0.2638191,0.06582914,1.2755008,0.099274725,True
0.26633164,0.06582914,1.2755008,0.09945529,True
0.26884422,0.06582914,1.2755008,0.09963578,True
0.2713568,0.06582914,1.2755008,0.09981635,True
0.27386934,0.06582914,1.2755008,0.09999728,True
0.2763819,0.06582914,1.2755008,0.10017831,True
0.27889448,0.06582914,1.2755008,0.10035956,True
0.28140703,0.06582914,1.2755008,0.10055759,True
0.2839196,0.06582914,1.2755008,0.10072603,True
0.28643215,0.06582914,1.2755008,0.10090596,True
0.28894472,0.06582914,1.2755008,0.101066425,True
0.2914573,0.06582914,1.2755008,0.10126927,True
0.29396984,0.06582914,1.2755008,0.101452984,True
0.2964824,0.06582914,1.2755008,0.10163428,True
0.29899496,0.06582914,1.2755008,0.10181595,True
0.30150753,0.06582914,1.2755008,0.10199805,True
0.3040201,0.06582914,1.2755008,0.10218055,True
0.30653265,0.06582914,1.2755008,0.102371596,True
0.30904523,0.06582914,1.2755008,0.10255667,True
0.3115578,0.06582914,1.2755008,0.10274213,True
0.31407034,0.06582914,1.2755008,0.102927975,True
0.31658292,0.06582914,1.2755008,0.10311435,True
0.31909546,0.06582914,1.2755008,0.10330122,True
0.32160804,0.06582914,1.2755008,0.10348854,True
0.3241206,0.06582914,1.2755008,0.10367635,True
0.32663316,0.06582914,1.2755008,0.1038646,True
0.32914573,0.06582914,1.2755008,0.104053415,True
0.33165827,0.06582914,1.2755008,0.1042428,True
0.33417085,0.06582914,1.2755008,0.10443273,True
0.33668342,0.06582914,1.2755008,0.10462316,True
0.33919597,0.06582914,1.2755008,0.10481416,True
0.34170854,0.06582914,1.2755008,0.10500583,True
0.34422112,0.06582914,1.2755008,0.105197884,True
0.34673366,0.06582914,1.2755008,0.10539087,True
0.34924623,0.06582914,1.2755008,0.105584316,True
0.35175878,0.06582914,1.2755008,0.10577831,True
0.35427135,0.06582914,1.2755008,0.10597299,True
0.35678393,0.06582914,1.2755008,0.10616829,True
0.35929647,0.06582914,1.2755008,0.10636426,True
0.36180905,0.06582914,1.2755008,0.106561035,True
0.3643216,0.06582914,1.2755008,0.106758334,True
0.36683416,0.06582914,1.2755008,0.10695633,True
0.36934674,0.06582914,1.2755008,0.10715509,True
0.37185928,0.06582914,1.2755008,0.10735457,True
0.37437186,0.06582914,1.2755008,0.10755476,True
0.37688443,0.06582914,1.2755008,0.10775572,True
0.37939698,0.06582914,1.2755008,0.10795731,True
0.38190955,0.06582914,1.2755008,0.108159825,True
0.3844221,0.06582914,1.2755008,0.108362995,True
0.38693467,0.06582914,1.2755008,0.108567,True
0.38944724,0.06582914,1.2755008,0.10877174,True
0.3919598,0.06582914,1.2755008,0.10897728,True
0.39447236,0.06582914,1.2755008,0.10918363,True
0.39698493,0.06582914,1.2755008,0.10939084,True
0.39949748,0.06582914,1.2755008,0.10959879,True
0.40201005,0.06582914,1.2755008,0.109807625,True
0.4045226,0.06582914,1.2755008,0.11001734,True
0.40703517,0.06582914,1.2755008,0.11022784,True
0.40954775,0.06582914,1.2755008,0.11043929,True
0.4120603,0.06582914,1.2755008,0.11065152,True
0.41457286,0.06582914,1.2755008,0.11086479,True
0.4170854,0.06582914,1.2755008,0.11107881,True
0.41959798,0.06582914,1.2755008,0.11129383,True
0.42211056,0.06582914,1.2755008,0.11150976,True
0.4246231,0.06582914,1.2755008,0.11172651,True
0.42713568,0.06582914,1.2755008,0.111944325,True
0.42964825,0.06582914,1.2755008,0.11216312,True
0.4321608,0.06582914,1.2755008,0.11238285,True
0.43467337,0.06582914,1.2755008,0.11260347,True
0.4371859,0.06582914,1.2755008,0.11282512,True
0.4396985,0.06582914,1.2755008,0.11304781,True
0.44221106,0.06582914,1.2755008,0.11327148,True
0.4447236,0.06582914,1.2755008,0.113496006,True
0.44723618,0.06582914,1.2755008,0.11372168,True
0.44974872,0.06582914,1.2755008,0.11394848,True
0.4522613,0.06582914,1.2755008,0.11417618,True
0.45477387,0.06582914,1.2755008,0.11440501,True
0.45728642,0.06582914,1.2755008,0.11463486,True
0.459799,0.06582914,1.2755008,0.114865884,True
0.46231157,0.06582914,1.2755008,0.11509793,True
0.4648241,0.06582914,1.2755008,0.11533105,True
0.46733668,0.06582914,1.2755008,0.115565464,True
0.46984923,0.06582914,1.2755008,0.115800776,True
0.4723618,0.06582914,1.2755008,0.11603731,True
0.47487438,0.06582914,1.2755008,0.116275065,True
0.47738692,0.06582914,1.2755008,0.11651395,True
0.4798995,0.06582914,1.2755008,0.1167539,True
0.48241204,0.06582914,1.2755008,0.11699514,True
0.4849246,0.06582914,1.2755008,0.11723753,True
0.4874372,0.06582914,1.2755008,0.11748113,True
0.48994973,0.06582914,1.2755008,0.11772595,True
0.4924623,0.06582914,1.2755008,0.11797194,True
0.49497488,0.06582914,1.2755008,0.118219376,True
0.49748743,0.06582914,1.2755008,0.11846793,True
0.5,0.06582914,1.2755008,0.118717715,True
0.0,0.06613065,0.013227576,1.3132458e-06,False
0.0025125628,0.06613065,0.561574,1.6624158e-07,False
0.0050251256,0.06613065,0.71126354,2.1837162e-07,False
0.007537688,0.06613065,0.80104315,2.6799378e-07,False
0.010050251,0.06613065,0.8640026,4.5688662e-07,False
0.012562814,0.06613065,0.9118387,6.2016295e-07,False
0.015075376,0.06613065,0.9500386,8.098479e-07,False
0.01758794,0.06613065,0.9815234,0.00020561645,False
0.020100502,0.06613065,1.0073961,0.002488176,False
0.022613065,0.06613065,1.0296783,0.004719493,False
0.025125628,0.06613065,1.0491588,0.0069199996,False
0.027638191,0.06613065,1.066399,0.009102663,False
0.030150753,0.06613065,1.0818115,0.011274092,False
0.032663316,0.06613065,1.095708,0.013441486,False
0.03517588,0.06613065,1.1083292,0.015606668,False
0.03768844,0.06613065,1.1198651,0.017771434,False
0.040201005,0.06613065,1.1304665,0.019938756,False
0.042713568,0.06613065,1.1402568,0.022109088,False
0.04522613,0.06613065,1.1493369,0.024283677,False
0.047738694,0.06613065,1.1577913,0.02646183,False
0.050251257,0.06613065,1.16569,0.028645169,False
0.05276382,0.06613065,1.1730927,0.030833207,False
0.055276383,0.06613065,1.1800505,0.033026468,False
0.057788946,0.06613065,1.1866071,0.035224676,False
0.060301505,0.06613065,1.1928004,0.037428357,False
0.06281407,0.06613065,1.1986632,0.039637603,False
0.06532663,0.06613065,1.2042246,0.041852046,False
0.0678392,0.06613065,1.2095098,0.044071272,False
